image_name,annotation,human_sentiment,sentiment
nm0306201_rm676632576_1973-4-28_1993.jpg,Man is smiling confidently with squinted eyes,Positive,Positive
nm0306201_rm1316921344_1973-4-28_2007.jpg,"Man to the left is annoyed and persuading, and man to the right is distrustful",Negative,Negative
nm0001201_rm2854793472_1945-2-9_1974.jpg,Couple look romantically and they try to kiss,Positive,Positive
nm1595801_rm2424815104_1985-9-7_2011.jpg,People look smiling and enjoying installation they perform,Positive,Positive
nm2126101_rm981513472_1980-8-29_2005.jpg,Couple are happy for being praised for the dance they have shown,Positive,Positive
nm0000401_rm3366820096_1961-7-30_2003.jpg,Men looking with distrust on the man who is conducting survey on them,Negative,Negative
nm0001401_rm897685504_1975-6-4_2005.jpg,Woman smiles with some mystery and have treacherous yet distracted gaze,Positive,Positive
nm1107001_rm347654912_1978-9-23_2014.jpg,Man looks heroic because he is trying to save mankind,Positive,Positive
nm0000401_rm1033866752_1961-7-30_2009.jpg,Men look tough and serious because they are going to do some military mission,Negative,Negative
nm0001401_rm2011011840_1975-6-4_2007.jpg,Man is somewhat distracted but happy and woman is happy,Positive,Positive
nm2126101_rm2016592896_1980-8-29_2014.jpg,Couple look lustfully at each other and going to kiss,Positive,Positive
nm0628601_rm1025627136_1972-11-6_2013.jpg,"Woman trying on wedding dress before mirror and she is uncertain, her look is questionable",Negative,Negative
nm0000401_rm574148096_1961-7-30_2014.jpg,People all smiling and show they are happy being themselves,Positive,Positive
nm1107001_rm4064647424_1978-9-23_2006.jpg,Men are happy to meet each other and proud of their achievements,Positive,Positive
nm0000401_rm4057304576_1961-7-30_2000.jpg,Policemen look annoyed and decisive,Negative,Negative
nm0000401_rm1707311616_1961-7-30_2000.jpg,"Men look on the room with surprised glance, they found out something wrong",Negative,Negative
nm5514001_rm3085367296_1984-2-6_2013.jpg,Woman looks perplexed and not confident in herself,Negative,Negative
nm0336701_rm2717382400_1983-8-3_2015.jpg,Women look mysteriously and smiling tricky while they discuss someone,Positive,Positive
nm0001101_rm3095054336_1947-12-29_1982.jpg,Woman is surprised of what man sais and unsure of her decision,Neutral,Neutral
nm0001101_rm4118464512_1947-12-29_1982.jpg,"Woman enjoying be with man, they sit in some bar and wait for their order",Positive,Positive
nm1597201_rm1155635200_1978-12-29_2002.jpg,"Women look happy to meet each other, although they don't have taste in clothing",Positive,Positive
nm0001001_rm3361643008_1940-3-26_2000.jpg,People happy with entire family collected in one place,Positive,Positive
nm0000201_rm1074564864_1958-4-29_2010.jpg,Woman looks pleased and happy but shy,Positive,Positive
nm0000501_rm4038564096_1954-12-18_2005.jpg,"Man looks harsh and decisive, there is no compassion in his glance",Negative,Negative
nm0001101_rm221744640_1947-12-29_1987.jpg,The man and his friends are happy because the man has a child,Positive,Positive
nm0628601_rm358385152_1972-11-6_2010.jpg,"Women are happy and mysterious, they are united in solely womanish company",Positive,Positive
nm0004801_rm280202240_1967-12-1_2004.jpg,"Man speaks to prisoner and going to free him, that's why the prisoner is happy",Neutral,Neutral
nm0628601_rm86103040_1972-11-6_2013.jpg,Newlywed just wed and hence very happy,Positive,Positive
nm0001101_rm3424432896_1947-12-29_2000.jpg,"Man looks cool and kind of case officer, looks like he just collected physical evidence",Positive,Positive
nm0001401_rm2666699520_1975-6-4_2006.jpg,Woman looks happy and very satisfied with her position,Positive,Positive
nm0001401_rm2704704256_1975-6-4_2010.jpg,"A man stops a woman from reckless acts, and looks very persuading",Negative,Negative
nm0000501_rm540973568_1954-12-18_1999.jpg,Woman is happy while the man looks tired and discontent,Positive,Positive
nm0000101_rm540708352_1952-7-1_1994.jpg,Men look very polite while they have a joyful conversation,Positive,Positive
nm0000401_rm847225856_1961-7-30_2013.jpg,Man looks decisive and dangerous because he is going to shoot someone,Negative,Negative
nm1107001_rm3247487488_1978-9-23_2011.jpg,Man looks confident and well mannered,Positive,Positive
nm0336701_rm3698178560_1983-8-3_2011.jpg,Women have discussion and one is uncertain of her arguments,Negative,Negative
nm0808401_rm1297591040_1916-8-24_1969.jpg,A girl is indifferent because she is too young to understand she is sitting on the lap of the Santa,Negative,Negative
nm0000801_rm3757611008_1955-1-25_2004.jpg,Men look having fun while woman can't understand why and hence perplexed,Positive,Positive
nm0001401_rm34639616_1975-6-4_2004.jpg,"Man is trying to point the direction the woman asked, and does it with enthusiasm",Positive,Positive
nm0000201_rm3732117760_1958-4-29_1996.jpg,Woman is screaming because she is very excited,Neutral,Neutral
nm0304801_rm1655211776_1982-8-6_2009.jpg,Woman is happy and man is calm and tranquil,Positive,Positive
nm3595501_rm557699072_1994-3-1_2013.jpg,Man is sleepy,Neutral,Neutral
nm0001401_rm2551942656_1975-6-4_1999.jpg,Woman looks very contemptuous towards man,Negative,Negative
nm0000701_rm1977584128_1975-10-5_2008.jpg,Woman makes some households and man shows her his care,Positive,Positive
nm0000301_rm1880937984_1982-3-11_1991.jpg,Woman looks somewhat annoyed and tired and her daughter asks too many questions,Negative,Negative
nm0004801_rm3372584704_1967-12-1_2004.jpg,Man looks thoughtful trying to analyze the situation,Positive,Positive
nm3595501_rm1843641344_1994-3-1_2011.jpg,Woman looks happy and open and man looks happy,Positive,Positive
nm0134201_rm2885846784_1922-4-24_1967.jpg,Men smiling because they have some plan how to ease life in the prison,Positive,Positive
nm0499601_rm1132772864_1979-12-8_2009.jpg,"A couple is happy, with their weird looking baby doll",Positive,Positive
nm0000301_rm837320960_1982-3-11_1999.jpg,Couple have argument on kitchen in the evening,Negative,Negative
nm0000501_rm2640418560_1954-12-18_2009.jpg,Woman looks smiling and alluringly,Positive,Positive
nm0001001_rm3619718400_1940-3-26_1977.jpg,Man looks devoted to rowing and makes great effort,Positive,Positive
nm0306201_rm1682083072_1973-4-28_2004.jpg,People look desperate and decisive to do anything to survive,Negative,Negative
nm0001401_rm1667422208_1975-6-4_2014.jpg,Woman looks happy and surprised to speak to the big auditory,Positive,Positive
nm0365501_rm530811648_1982-4-6_2007.jpg,Man looks crazy and dangerous with butcher knives in hands,Negative,Negative
nm0000901_rm3385456384_1933-4-9_1969.jpg,Man looks indifferent and very tired,Negative,Negative
nm1927701_rm2825758208_1992-10-9_2013.jpg,Man looks distrustful and annoyed,Negative,Negative
nm0000701_rm2683149056_1975-10-5_2006.jpg,A man looks confident and smiling while women look happy and smiling alluringly,Positive,Positive
nm0000701_rm8947712_1975-10-5_2009.jpg,Woman looks happy to give interview,Positive,Positive
nm0000701_rm2208545280_1975-10-5_2006.jpg,Family looks troubled and don't understand what to do,Negative,Negative
nm0000701_rm2481822464_1975-10-5_2006.jpg,Man looks confident and smiling while women look smiling alluringly,Positive,Positive
nm0802501_rm1880997120_1956-3-31_2011.jpg,"Men look like motley gang, but they look serious",Positive,Positive
nm0000101_rm2083572736_1952-7-1_1989.jpg,Man looks smiling with naughtiness and woman looks strict,Positive,Positive
nm0001401_rm1891414016_1975-6-4_2008.jpg,"A man pointing the ceiling shows to the woman some stuff related to the work, and the woman listens attentively",Neutral,Neutral
nm0005101_rm2792202240_1973-1-4_2012.jpg,People look decisive and indifferent to surrounding,Neutral,Neutral
nm0000401_rm4110781440_1961-7-30_2003.jpg,Man to the left looks very crazy and willing to kill man to the right,Negative,Negative
nm0531101_rm922190592_1976-3-1_2010.jpg,"Man looks annoyed and aggressively holds neck of the woman, she looks with disgust and hatred",Negative,Negative
nm1107001_rm4148533504_1978-9-23_2006.jpg,Basketball teams look sporty and ready to play,Positive,Positive
nm0005401_rm1582536704_1970-4-13_2008.jpg,Man looks concerned of riddle he is reading,Neutral,Neutral
nm0365501_rm3974338816_1982-4-6_2006.jpg,Men try to get some information and suspicious becasue they pretend to be regular citizens,Negative,Negative
nm0001701_rm2225904384_1978-9-7_1998.jpg,Man looks with small surprise and not understanding what is going on,Positive,Positive
nm0316701_rm3578239488_1996-10-5_2001.jpg,A girl is happy because she holds her favorite toys,Positive,Positive
nm0000401_rm1965198336_1961-7-30_2000.jpg,Man looks serious and indifferent to woman in swimsuit,Negative,Negative
nm0001401_rm3405283328_1975-6-4_2010.jpg,Woman looks smiling but it feels like she is upset,Positive,Positive
nm0001401_rm3244658176_1975-6-4_2009.jpg,Family is happy to be together,Positive,Positive
nm0365501_rm1423804416_1982-4-6_2007.jpg,Man looks on argument with uncertainty which side to take,Negative,Negative
nm0000201_rm193039616_1958-4-29_2007.jpg,Two wizards look dangerous as they fighting with each other,Negative,Negative
nm0365501_rm3328477952_1982-4-6_2007.jpg,Men looks confident and one also looks tricky,Positive,Positive
nm0001201_rm3275001344_1945-2-9_1986.jpg,Women are happy to be friends and wear similar jackets,Positive,Positive
nm0304801_rm1413986304_1982-8-6_2004.jpg,Woman looks perplexed and uncertain what to do,Negative,Negative
nm0005401_rm1481873408_1970-4-13_2008.jpg,Man looks very enthusiastic and notes something he sees above,Positive,Positive
nm0445001_rm4186615296_1979-10-14_2012.jpg,People smiling and joking,Positive,Positive
nm1012501_rm1922824192_1972-10-26_2014.jpg,Man looks confident and calm with his thoughtful gaze directed far away,Positive,Positive
nm1627901_rm2563484672_1976-6-18_2012.jpg,Men are having fun and tell joke befor audience,Positive,Positive
nm2692301_rm2983575296_1984-2-28_2011.jpg,Women with smiles mand expectations discuss someone,Positive,Positive
nm0005301_rm1830066688_1959-6-6_2000.jpg,Woman looks very happy and excited to be on the red carpet with celebrities,Positive,Positive
nm1927701_rm4148728832_1992-10-9_2005.jpg,Man looks suspicious and looks just in the camera,Negative,Negative
nm0001101_rm171412992_1947-12-29_1987.jpg,Men are surprised but enthusiast in taking care of a baby,Positive,Positive
nm0385301_rm2029957120_1940-0-0_1974.jpg,Man looks dumb and woman looks not noticing him,Negative,Negative
nm0751301_rm1764333824_1972-0-0_2001.jpg,Woman looks very annoyed and the man is tired of trying to calm her,Negative,Negative
nm0165101_rm4225600512_1959-12-29_2006.jpg,Woman looks upset and disappointed,Negative,Negative
nm0304801_rm1178844928_1982-8-6_2011.jpg,A woman looks flirty and mysterious and a man looks insistent and interested in her,Positive,Positive
nm0165101_rm3856701440_1959-12-29_2004.jpg,WOman looks simply happy,Positive,Positive
nm0306201_rm722311168_1973-4-28_2005.jpg,Man looks thoughtful and distracted while smoking,Positive,Positive
nm1927701_rm2217062400_1992-10-9_2006.jpg,A man looks suspicious and trying to hide in the bag,Negative,Negative
nm0000201_rm3446118912_1958-4-29_2007.jpg,Woman looks confident and not paying attention to press,Positive,Positive
nm0004801_rm350018304_1967-12-1_2013.jpg,Man smiling but looks tired and bored,Negative,Negative
nm0608601_rm82935808_1958-2-24_2007.jpg,Man looks smiling but it feels like he is annoyed,Positive,Positive
nm0000501_rm623747584_1954-12-18_2012.jpg,Man look with suspicion and distrust on the car driver,Negative,Negative
nm0336701_rm2423044864_1983-8-3_2011.jpg,"Man looks unsure what to answer, he is troubled",Negative,Negative
nm0000201_rm3423246336_1958-4-29_2007.jpg,Women look lively discussing their girly things,Positive,Positive
nm0743501_rm2673449216_1965-9-13_2007.jpg,Man looks smiling and pleasantly surprised but he also perplexed,Positive,Positive
nm2106801_rm1871576320_1986-5-20_2014.jpg,Woma looks happy and smiling but sh is shy,Positive,Positive
nm1627901_rm4140546304_1976-6-18_2011.jpg,Man looks outraged and that's why gesticulates a lot,Negative,Negative
nm0137001_rm1420990464_1980-4-6_2004.jpg,Man looks tired and wants tranquility,Neutral,Neutral
nm0001401_rm817267712_1975-6-4_2010.jpg,Woman looks decisive and manipulative,Positive,Positive
nm0000501_rm960269824_1954-12-18_1996.jpg,"Man looks smart, decisive and confident, he is born to be leader",Positive,Positive
nm0000401_rm661109760_1961-7-30_2011.jpg,A man looks distrustful and suspicious,Negative,Negative
nm0628601_rm4027513856_1972-11-6_2015.jpg,"A man sits on the armchair and looks ruling and bossy, and a woman looks confident and serious",Positive,Positive
nm0000701_rm3655063040_1975-10-5_2013.jpg,Everybody looks concentrated on themselves and don't pay attention to others,Positive,Positive
nm0001001_rm1329109760_1940-3-26_2005.jpg,Man looks annoyed of someone taking his photos at night all of sudden,Negative,Negative
nm0445001_rm3124730368_1979-10-14_2006.jpg,Woman looks joyfully and encouraging,Positive,Positive
nm0000101_rm3646003968_1952-7-1_2005.jpg,Couple look happy and man also looks touched,Positive,Positive
nm0165101_rm203799296_1959-12-29_2006.jpg,Woman looks mysterious and intriguing,Neutral,Neutral
nm0563301_rm2770967296_1971-4-8_2000.jpg,Man looks carefree and happy,Positive,Positive
nm0697201_rm1497995008_1975-9-16_2008.jpg,A woman looks satisfied in a cozy atmosphere,Positive,Positive
nm3284401_rm4010524672_1991-7-8_2014.jpg,"Woman looks very excited, happy and active and the man looks indifferent and serious",Positive,Positive
nm1627901_rm3772754176_1976-6-18_2011.jpg,"A woman looks decisive and bossy, and men look supportive and cool",Positive,Positive
nm0137001_rm1437767680_1980-4-6_2004.jpg,Man looks very surprised and expressive with his big eyes and others are collected around him,Positive,Positive
nm0628601_rm2686684160_1972-11-6_2004.jpg,"Woman looks loving the man and touches him with care, and man is serious",Positive,Positive
nm1728301_rm191924480_1977-2-17_2010.jpg,A man looks suspicious and has mysterious calls which he tries to hide from the wife,Negative,Negative
nm0001101_rm779262208_1947-12-29_2007.jpg,"A man looks arrogant and decisive, he is not scared to speak before a huge audience",Positive,Positive
nm0001401_rm836015872_1975-6-4_2008.jpg,Woman looks calm and smiling with happiness,Positive,Positive
nm0531101_rm1660075776_1976-3-1_2011.jpg,Man looks concerned about something his lover supports him with the gaze,Positive,Positive
nm0000701_rm1883020032_1975-10-5_2007.jpg,Woman looks pleasantly surprised and smiling,Positive,Positive
